P,Key.shift,1653604800970187000
P,'I',1653604802585853000
R,'I',1653604802729813000
R,Key.shift,1653604802777868000
P,Key.space,1653604802929809000
R,Key.space,1653604803001786000
P,'j',1653604803553913000
R,'j',1653604803609785000
P,'u',1653604803745664000
R,'u',1653604803801809000
P,'s',1653604803817822000
R,'s',1653604803905869000
P,'t',1653604804017822000
R,'t',1653604804073862000
P,Key.space,1653604804153831000
R,Key.space,1653604804225766000
P,'s',1653604804297767000
R,'s',1653604804393865000
P,'w',1653604804489798000
R,'w',1653604804681666000
P,Key.backspace,1653604804953764000
R,Key.backspace,1653604805065738000
P,'a',1653604805073532000
R,'a',1653604805177885000
P,'w',1653604805617659000
R,'w',1653604805657881000
P,Key.space,1653604805777788000
R,Key.space,1653604805833799000
P,'t',1653604807561757000
P,'h',1653604807609704000
R,'t',1653604807617169000
R,'h',1653604807681785000
P,'e',1653604807721875000
R,'e',1653604807785661000
P,Key.space,1653604807849752000
R,Key.space,1653604807929716000
P,Key.shift,1653604808025952000
P,'P',1653604808129628000
R,Key.shift,1653604808185845000
R,'p',1653604808201760000
P,'r',1653604808337776000
R,'r',1653604808377906000
P,'e',1653604808457840000
P,'s',1653604808513565000
R,'e',1653604808529748000
R,'s',1653604808649713000
P,'i',1653604808721614000
R,'i',1653604808785715000
P,'d',1653604808825766000
R,'d',1653604808850194000
P,'e',1653604808937840000
R,'e',1653604809025839000
P,'n',1653604809041740000
R,'n',1653604809105751000
P,'t',1653604809161775000
R,'t',1653604809225775000
P,"""'""",1653604809553859000
P,'s',1653604809593848000
R,'s',1653604809658018000
R,"""'""",1653604809658937000
P,Key.space,1653604809705809000
R,Key.space,1653604809785603000
P,'s',1653604809849732000
P,'p',1653604809937826000
R,'s',1653604809953192000
R,'p',1653604810025725000
P,'e',1653604810049722000
R,'e',1653604810113573000
P,'e',1653604810137821000
R,'e',1653604810209806000
P,'c',1653604810553832000
R,'c',1653604810649732000
P,Key.space,1653604810681556000
R,Key.space,1653604810769807000
P,Key.backspace,1653604811073732000
R,Key.backspace,1653604811145672000
P,'h',1653604811297733000
P,Key.space,1653604811361555000
R,'h',1653604811377565000
R,Key.space,1653604811433801000
P,'r',1653604811546243000
R,'r',1653604811601779000
P,'e',1653604811689741000
R,'e',1653604811737785000
P,'g',1653604811857554000
R,'g',1653604811905682000
P,'a',1653604812001782000
R,'a',1653604812073808000
P,'r',1653604812137623000
R,'r',1653604812185690000
P,'d',1653604812289778000
R,'d',1653604812353851000
P,'i',1653604812369714000
R,'i',1653604812425898000
P,'n',1653604812513601000
P,'g',1653604812577714000
R,'n',1653604812641758000
P,Key.space,1653604812665602000
R,'g',1653604812681260000
R,Key.space,1653604812769651000
P,'t',1653604813009676000
P,'h',1653604813041645000
R,'t',1653604813049205000
R,'h',1653604813097582000
P,'e',1653604813129711000
R,'e',1653604813185697000
P,Key.space,1653604813297502000
R,Key.space,1653604813361680000
P,Key.shift,1653604813473769000
P,'U',1653604813593789000
R,'U',1653604813641766000
R,Key.shift,1653604813657785000
P,'k',1653604813841778000
R,'k',1653604813921766000
P,'r',1653604814001553000
R,'r',1653604814040832000
P,'a',1653604814129752000
R,'a',1653604814209226000
P,'i',1653604814209756000
R,'i',1653604814257679000
P,'n',1653604814361677000
P,'e',1653604814393661000
R,'e',1653604814441786000
R,'n',1653604814457655000
P,Key.space,1653604814521093000
R,Key.space,1653604814593640000
P,'s',1653604814745761000
R,'s',1653604814825721000
P,'u',1653604814897535000
R,'u',1653604814945758000
P,Key.backspace,1653604815169701000
R,Key.backspace,1653604815240834000
P,'i',1653604815385115000
R,'i',1653604815465654000
P,'t',1653604815473682000
R,'t',1653604815529794000
P,'u',1653604815657858000
R,'u',1653604815721609000
P,'a',1653604815729666000
R,'a',1653604815793653000
P,'t',1653604815921746000
R,'t',1653604815977642000
P,'i',1653604815985084000
R,'i',1653604816041754000
P,'o',1653604816137696000
R,'o',1653604816209510000
P,'n',1653604816321637000
R,'n',1653604816393623000
P,Key.space,1653604816409597000
R,Key.space,1653604816481550000
P,Key.backspace,1653604816705664000
R,Key.backspace,1653604816785447000
P,'.',1653604817377576000
R,'.',1653604817433616000
P,Key.space,1653604817449576000
R,Key.space,1653604817513702000
P,Key.shift,1653604824913533000
P,'I',1653604825009334000
R,'I',1653604825081510000
R,Key.shift,1653604825088890000
P,'t',1653604825681494000
R,'t',1653604825721872000
P,Key.backspace,1653604826113513000
R,Key.backspace,1653604826177381000
P,Key.backspace,1653604826225601000
R,Key.backspace,1653604826321358000
P,Key.backspace,1653604826497435000
R,Key.backspace,1653604826569347000
P,Key.space,1653604826977401000
R,Key.space,1653604827041365000
P,Key.shift,1653604827153521000
P,'T',1653604827225352000
R,'T',1653604827281455000
R,Key.shift,1653604827297317000
P,'h',1653604827416755000
P,'e',1653604827472748000
R,'h',1653604827504776000
R,'e',1653604827529047000
P,Key.space,1653604827609438000
R,Key.space,1653604827681162000
P,'w',1653604827841456000
R,'w',1653604827889322000
P,'h',1653604827905359000
R,'h',1653604827961315000
P,'o',1653604828121338000
R,'o',1653604828209238000
P,'l',1653604828377392000
R,'l',1653604828457406000
P,'e',1653604828489312000
R,'e',1653604828545333000
P,Key.space,1653604828633216000
R,Key.space,1653604828721398000
P,'s',1653604828729024000
R,'s',1653604828849272000
P,'t',1653604828969328000
R,'t',1653604829025444000
P,'a',1653604829137338000
R,'a',1653604829209305000
P,'t',1653604829305305000
R,'t',1653604829361172000
P,'e',1653604829369335000
R,'e',1653604829409321000
P,Key.space,1653604829505376000
R,Key.space,1653604829569262000
P,'o',1653604829633129000
P,'f',1653604829705392000
R,'o',1653604829729060000
P,Key.space,1653604829793349000
R,'f',1653604829800873000
R,Key.space,1653604829881380000
P,'a',1653604830593243000
R,'a',1653604830641298000
P,'f',1653604830817258000
R,'f',1653604830857205000
P,'f',1653604830921437000
R,'f',1653604830985261000
P,'a',1653604831321238000
R,'a',1653604831377129000
P,'i',1653604832009241000
P,'r',1653604832089127000
R,'i',1653604832096683000
R,'r',1653604832145303000
P,'s',1653604832201244000
R,'s',1653604832289294000
P,Key.space,1653604832321256000
R,Key.space,1653604832385148000
P,'h',1653604832449265000
R,'h',1653604832497407000
P,'a',1653604832505285000
R,'a',1653604832585215000
P,'s',1653604832801219000
R,'s',1653604832833051000
P,Key.space,1653604832913241000
R,Key.space,1653604832969177000
P,'b',1653604833545260000
R,'b',1653604833617043000
P,'e',1653604833681323000
R,'e',1653604833721286000
P,'e',1653604833785202000
R,'e',1653604833857145000
P,'n',1653604833905256000
R,'n',1653604833993280000
P,Key.space,1653604834009685000
R,Key.space,1653604834065210000
P,'c',1653604834153171000
R,'c',1653604834225183000
P,'r',1653604834345277000
R,'r',1653604834401174000
P,'a',1653604834465281000
R,'a',1653604834569071000
P,'y',1653604834729255000
R,'y',1653604834809132000
P,Key.backspace,1653604835065147000
R,Key.backspace,1653604835129111000
P,'z',1653604835177119000
R,'z',1653604835249292000
P,'y',1653604835321212000
R,'y',1653604835400963000
P,Key.space,1653604835409123000
R,Key.space,1653604835472944000
P,'r',1653604835601002000
R,'r',1653604835656463000
P,'e',1653604835744457000
R,'e',1653604835784512000
P,'c',1653604835904484000
R,'c',1653604835969116000
P,'e',1653604836057087000
R,'e',1653604836120657000
P,'n',1653604836153074000
R,'n',1653604836225109000
P,'t',1653604836281200000
R,'t',1653604836337179000
P,'l',1653604836369103000
R,'l',1653604836457164000
P,'y',1653604836473109000
R,'y',1653604836529207000
P,'.',1653604836633235000
P,Key.space,1653604836713091000
R,'.',1653604836720530000
R,Key.space,1653604836769106000
P,Key.shift,1653604837225181000
